User ,Text,Sentiment,Timestamp,Platform,Hashtags,Retweets,Likes,Country,Year,Month,Day,Hour
 HomeBakerDeliciousMemories ,"Embracing the aroma of freshly baked bread, the home chef finds joy in the art of baking, creating delicious memories for loved ones. ", Joy in Baking ,10-04-2023 17:15, Instagram , #JoyInBaking #HomemadeDelights ,22,45, India ,2023,4,10,17
 HistoryBuffMuseumExploration ,"Wandering through a historical museum, the history enthusiast becomes immersed in the tales of the past, envisioning bygone eras. ", Envisioning History ,18-12-2015 18:00, Twitter , #EnvisioningHistory #MuseumTales ,28,55, Italy ,2015,12,18,18
 BookwormCaptivatingNovelEscape ,"In the realm of literature, a captivating novel transports the reader to distant lands, weaving a tapestry of imagination and escape. ", Imagination ,08-10-2021 20:30, Facebook , #Imagination #LiteraryEscape ,35,70, Japan ,2021,10,8,20
 PhotographyEnthusiastMarketMoments ,"Capturing the essence of a bustling market, the photographer freezes moments in time, each frame telling a unique and vibrant story. ", Vibrancy ,22-03-2019 21:45, Instagram , #Vibrancy #MarketStories ,22,45, Australia ,2019,3,22,21
 DanceEnthusiastCityNightPerformance ,"Underneath the city lights, the dancer expresses emotions through graceful movements, creating a mesmerizing performance under the night sky. ", Mesmerizing ,15-06-2018 22:00, Twitter , #Mesmerizing #NightDancePerformance ,40,80, USA ,2018,6,15,22
 FoodieMarketStreetFoodExploration ,"In the heart of a bustling market, the street food connoisseur indulges in a culinary adventure, savoring diverse flavors and aromas. ", Culinary Adventure ,28-08-2019 19:30, Instagram , #CulinaryAdventure #StreetFoodDelights ,35,70, Thailand ,2019,8,28,19
 SnowLoverWinterEnthusiast ,"As the first snowflake descends, the winter enthusiast eagerly prepares for a season of frosty delights, anticipating the magic of snow-covered landscapes. ", Winter Magic ,01-12-2022 17:45, Facebook , #WinterMagic #SnowyLandscapes ,30,60, Canada ,2022,12,1,17
 MysteryBookwormSuspensefulRead ,"Amidst the pages of a captivating mystery novel, the reader unravels clues and secrets, experiencing a thrilling journey of suspense and revelation. ", Thrilling Journey ,10-04-2017 21:15, Twitter , #ThrillingJourney #MysteryNovel ,22,45, UK ,2017,4,10,21
 GardeningEnthusiastFlowerGarden ,"Surrounded by the vibrant colors of a flower garden, the gardener nurtures blossoms, finding joy in the beauty of nature's ever-changing canvas. ", Nature's Beauty ,15-05-2020 18:30, Instagram , #NaturesBeauty #FloralJoy ,28,55, Australia ,2020,5,15,18
 AstronomyEnthusiastStargazing ,"At the astronomy observatory, the stargazer marvels at the vastness of the cosmos, contemplating the mysteries hidden within the celestial expanse. ", Celestial Wonder ,22-09-2016 20:00, Facebook , #CelestialWonder #Stargazing ,18,35, USA ,2016,9,22,20
 CoffeeLoverWritersRetreat ,"Engulfed in the aroma of freshly brewed coffee, the writer finds inspiration in every sip, embarking on a journey of creativity and prose. ", Creative Inspiration ,12-02-2023 19:45, Twitter , #CreativeInspiration #CoffeeJourney ,22,45, France ,2023,2,12,19
 FashionEnthusiastDesignerShowcase ,"In the realm of fashion, the designer unveils a collection that tells a story, blending innovation and tradition on the runway of creativity. ", Runway Creativity ,10-11-2015 21:00, Instagram , #RunwayCreativity #FashionInnovation ,28,55, Italy ,2015,11,10,21
 SurfingEnthusiastWaveRider ,"As the waves crash against the shore, the surfer embraces the thrill of riding the ocean's energy, capturing the essence of freedom in each wave. ", Ocean's Freedom ,20-07-2021 18:15, Facebook , #OceansFreedom #SurfingThrills ,22,45, Brazil ,2021,7,20,18
 HistoryExplorerAncientCityTour ,"Exploring the historical architecture of an ancient city, the traveler is transported to a bygone era, where each monument whispers tales of the past. ", Whispers of the Past ,18-04-2019 20:30, Twitter , #WhispersOfThePast #HistoricalTour ,35,70, Greece ,2019,4,18,20
 CrushAvoider ,Successfully avoided eye contact with my crush in the hallway. Mission accomplished. #TeenCrush #StealthMode , Excitement ,20-05-2023 19:45, Twitter , #CrushStruggles #AvoidingEyeContact ,15,30, USA,2023,5,20,19
 MovieBuff ,Ran out of snacks during a movie marathon. Crisis level: Emergency! #MovieNightStruggles #TeenProblems , Boredom ,21-05-2023 21:00, Instagram , #SnackCrisis #TeenLife ,18,35, Canada,2023,5,21,21
 SelfieAddict ,Spent an hour choosing the perfect filter for a selfie. The struggle for that Instagram aesthetic is real. #SelfieQueen #TeenVibes , Joy ,22-05-2023 14:30, Facebook , #SelfieStruggle #TeenConfessions ,22,45, UK,2023,5,22,14
 AudioExplorer ,Lost my headphones again. How do they vanish into thin air? #HeadphoneMystery #TeenLife , Frustration ,23-05-2023 16:45, Twitter , #TeenProblems #LostHeadphones ,20,40, USA,2023,5,23,16
 MemeCreator ,Decided to study for exams but ended up making memes about studying instead. Procrastination level: Expert. #ProcrastinationNation #TeenConfessions , Surprise ,24-05-2023 13:15, Instagram , #StudyingMemes #TeenLife ,25,50, Canada,2023,5,24,13
 FashionBlunder ,"Got dressed for the day, then remembered it's Saturday. Oops. #WeekendVibes #TeenStruggles ", Indifference ,25-05-2023 19:00, Facebook , #WeekendOops #TeenFashion ,20,40, USA,2023,5,25,19
 GroupGenius ,Survived a group project without any drama. Miracles do happen. #GroupProjectSuccess #TeenAchievements , Satisfaction ,26-05-2023 14:20, Twitter , #TeenSuccess #ProjectMiracle ,28,55, UK,2023,5,26,14
 ChipExplorer ,"Entered the kitchen with the intention to cook. Left with a bag of chips. Cooking is overrated, anyway. #MasterChefInTraining #TeenHumor ", Disgust ,27-05-2023 21:15, Instagram , #TeenChef #CookingFail ,22,45, Canada,2023,5,27,21
 ExcitementSeeker ,"Staring at the clock in class, waiting for the bell to ring like it's the most exciting event of the day. #ClassCountdown #TeenLife ", Surprise ,28-05-2023 12:00, Facebook , #ClassEvent #TeenExcitement ,18,35, USA,2023,5,28,12
 NightReader ,"Discovered a new book series and spent the whole night reading. Who needs sleep, anyway? #BookwormLife #LateNightReading ", Joy ,29-05-2023 23:30, Twitter , #BookDiscoveries #TeenReading ,30,60, UK,2023,5,29,23
 GamingEnthusiast ,"Bought a new video game, played for hours, forgot to eat. The ultimate gaming session. #GamerLife #NoFoodGaming ", Excitement ,30-05-2023 20:45, Instagram , #GameOn #TeenGamer ,22,45, USA,2023,5,30,20
 LazyWatcher ,Spent the day binge-watching a new series. Productivity level: Zero. #LazyDay #TVSeriesMarathon , Joy ,31-05-2023 15:30, Facebook , #BingeWatchDay #TeenLife ,35,70, Canada,2023,5,31,15
 TrendExplorer ,Caught up on the latest fashion trends and now planning a shopping spree. #Fashionista #TrendyTeen , Excitement ,01-06-2023 18:00, Twitter , #FashionGoals #TeenStyle ,20,40, USA,2023,6,1,18
 MusicalExplorer ,Decided to learn a new instrument. Day one: Still trying to figure out how to hold it. #MusicNovice #LearningJourney , Frustration ,02-06-2023 14:30, Instagram , #InstrumentLearning #TeenMusic ,28,55, UK,2023,6,2,14
 MusicAficionado ,Spent hours creating the perfect playlist for every mood. Music is my therapy. #PlaylistMaker #TeenMusicLover , Joy ,03-06-2023 21:15, Facebook , #MusicTherapy #TeenPlaylist ,22,45, Canada,2023,6,3,21
 HomeChef ,Successfully cooked a gourmet meal for the family. Chef skills unlocked! #ChefMode #TeenChef , Pride ,04-06-2023 19:30, Twitter , #CookingSuccess #TeenCook ,25,50, USA,2023,6,4,19
 AdventureSeeker ,Spontaneously booked a weekend getaway. Adventure awaits! #TravelBug #WeekendEscape , Excitement ,05-06-2023 10:00, Instagram , #GetawayGoals #TeenTravel ,18,35, UK,2023,6,5,10
 DanceEnthusiast ,Attended a concert and danced the night away. Music is the heartbeat of life. #ConcertVibes #DanceAllNight , Joy ,06-06-2023 22:30, Facebook , #MusicMagic #TeenConcert ,28,55, Canada,2023,6,6,22
 NostalgiaExplorer ,Rediscovered childhood cartoons and had a nostalgia-filled marathon. #CartoonNostalgia #TeenMemories , Joy ,07-06-2023 12:45, Twitter , #ChildhoodMemories #TeenCartoons ,22,45, USA,2023,6,7,12
 HomeDecorator ,Embarked on a DIY home decor project. Let's hope it turns out better than last time. #DIYAdventure #TeenHomeDecor , Excitement ,08-06-2023 16:00, Instagram , #DIYGoals #TeenCreative ,35,70, UK,2023,6,8,16
 ArtExplorer ,"Spent the afternoon at a museum, pretending to be cultured. Art enthusiast in the making. #MuseumDay #TeenArtLover ", Curiosity ,09-06-2023 14:00, Facebook , #CulturalDay #TeenCuriosity ,20,40, USA,2023,6,9,14
 ThoughtfulBlogger ,Started a blog about random thoughts and musings. Blogging is the new diary. #BloggerLife #TeenBlogger , Curiosity ,10-06-2023 17:30, Twitter , #BloggingJourney #TeenThoughts ,30,60, Canada,2023,6,10,17
 NovelEnthusiast ,Relishing a peaceful afternoon with a classic novel. Quiet moments are the best moments. #BookLover #PeacefulAfternoon , Contentment ,11-06-2023 15:30, Instagram , #QuietMoments #BookishEscape ,35,70, USA,2023,6,11,15
 WiseSoul ,"Reflecting on a lifetime of memories, each wrinkle tells a story. Embracing the beauty of aging. #LifeReflections #BeautyInAging ", Gratitude ,12-06-2023 18:00, Twitter , #AgingGracefully #Memories ,28,55, UK,2023,6,12,18
 ArtAdventurer ,Exploring the world of digital art. It's never too late to discover new passions. #DigitalArtistry #LateBloomer , Curiosity ,13-06-2023 14:45, Facebook , #ArtDiscovery #SeniorArtist ,22,45, Canada,2023,6,13,14
 HomeChefSenior ,Savoring the flavors of a home-cooked meal. Simple joys are the heart of happiness. #HomeCooking #SimpleJoys , Contentment ,14-06-2023 19:30, Instagram , #HappinessInFood #SeniorLife ,25,50, USA,2023,6,14,19
 LinguisticExplorer ,Embarking on a journey of learning a new language. The mind stays young with every new word. #LanguageLearning #NeverTooLate , Curiosity ,15-06-2023 12:15, Twitter , #MindEnrichment #SeniorLearning ,30,60, UK,2023,6,15,12
 MusicConnoisseur ,"Attended a classical music concert, feeling the timeless melodies resonate. Music transcends generations. #ClassicalMusic #TimelessMelodies ", Joy ,16-06-2023 21:45, Facebook , #MusicLover #SeniorConcert ,18,35, Canada,2023,6,16,21
 PhotographySenior ,Capturing the beauty of nature through photography. Every snapshot is a treasure. #NaturePhotography #SeniorPhotographer , Joy ,17-06-2023 15:00, Instagram , #NatureCapture #SeniorMoments ,35,70, USA,2023,6,17,15
 TeaTimeSenior ,"Reconnecting with old friends over a cup of tea. Friendship, the true essence of companionship. #OldFriends #Companionship ", Contentment ,18-06-2023 11:30, Twitter , #FriendshipGoals #SeniorBonding ,28,55, UK,2023,6,18,11
 RoadTripSenior ,"Embarked on a road trip to revisit cherished places from the past. Nostalgia, the ultimate travel companion. #RoadTrip #NostalgiaTour ", Joy ,19-06-2023 16:30, Facebook , #CherishedPlaces #SeniorTravel ,22,45, Canada,2023,6,19,16
 ChoirEnthusiast ,"Joined a community choir, harmonizing with fellow voices. Music creates bonds that withstand time. #CommunityChoir #HarmonyInAging ", Joy ,20-06-2023 14:20, Instagram , #MusicHarmony #SeniorVoices ,20,40, USA,2023,6,20,14
 MeditationSenior ,"Exploring the art of meditation, finding tranquility in the stillness of the mind. #MeditationJourney #TranquilMind ", Contentment ,21-06-2023 19:00, Twitter , #MindfulLiving #SeniorCalm ,18,35, UK,2023,6,21,19
 GardenEnthusiast ,"Taking a stroll in the garden, appreciating the beauty of blooming flowers. Nature's wonders never cease. #GardenWalk #FloralBeauty ", Contentment ,22-06-2023 13:45, Facebook , #NatureWonders #SeniorGarden ,25,50, USA,2023,6,22,13
 WineConnoisseur ,"Sipping on a favorite vintage wine, each sip telling a story of the years gone by. Cheers to a life well-lived. #WineLover #VintageCheers ", Contentment ,23-06-2023 18:45, Instagram , #LifeWellLived #SeniorWine ,28,55, UK,2023,6,23,18
 ArtisticSenior ,"Participated in a community art class, unleashing creativity in the golden years. Art has no age limit. #ArtClass #SeniorArtistry ", Joy ,24-06-2023 16:15, Twitter , #CreativityAtAnyAge #SeniorCreativity ,22,45, Canada,2023,6,24,16
 MemoiristSenior ,"Embarking on a journey of writing a memoir, documenting a lifetime of experiences. Every story matters. #MemoirWriting #SeniorStories ", Gratitude ,25-06-2023 20:30, Facebook , #LifetimeExperiences #SeniorMemoir ,35,70, USA,2023,6,25,20
 HistoryEnthusiast ,"Attended a lecture on history, always fascinated by the lessons from the past. Learning is a lifelong adventure. #HistoryLecture #SeniorLearning ", Curiosity ,26-06-2023 14:00, Instagram , #LifetimeAdventure #SeniorCuriosity ,30,60, UK,2023,6,26,14
 FamilyChefSenior ,"Rediscovered the joy of cooking traditional family recipes. The kitchen, a place of cherished memories. #FamilyRecipes #SeniorCooking ", Contentment ,27-06-2023 17:45, Twitter , #KitchenMemories #SeniorCulinary ,20,40, USA,2023,6,27,17
 NaturePhotographySenior ,"Joined a nature photography club, capturing the beauty of the great outdoors. Every click is a connection to nature. #NaturePhotography #SeniorPhotographer ", Joy ,28-06-2023 22:15, Facebook , #OutdoorBeauty #SeniorClicks ,18,35, UK,2023,6,28,22
 JazzMusicLover ,"Attended a jazz concert and swayed to the rhythm of timeless tunes. Music, a constant companion in the golden years. #JazzConcert #SeniorMusic ", Joy ,29-06-2023 16:30, Instagram , #TimelessTunes #SeniorJazz ,25,50, USA,2023,6,29,16
 SeniorWordsmith ,"Joined a writing group, penning down thoughts and reflections. Writing, a journey into the depths of the soul. #WritingGroup #SeniorWriter ", Gratitude ,30-06-2023 19:30, Twitter , #SoulfulWriting #SeniorReflections ,28,55, UK,2023,6,30,19
 SoloAdventurer ,"Embarked on a solo travel adventure, discovering the beauty of new places at my own pace. #SoloTravel #SeniorExplorer ", Excitement ,01-07-2023 14:00, Instagram , #DiscoverNewPlaces #SeniorTravel ,30,60, USA,2023,7,1,14
 CarEnthusiastSenior ,"Attended a vintage car show, reminiscing about the classics that once ruled the roads. Nostalgia in every rev. #VintageCars #ClassicRides ", Joy ,02-07-2023 18:30, Facebook , #RoadTripDownMemoryLane #SeniorCars ,22,45, UK,2023,7,2,18
 GreenThumbSenior ,"Started a community garden, growing not just plants but friendships too. Green thumbs unite! #CommunityGarden #SeniorGardener ", Joy ,03-07-2023 12:45, Twitter , #GardenFriends #SeniorGreenThumb ,28,55, Canada,2023,7,3,12
 FamilyHostSenior ,"Hosted a family dinner, where laughter echoed louder than the clinking of utensils. Family, the heart of happiness. #FamilyDinner #SeniorHost ", Contentment ,04-07-2023 17:00, Instagram , #HeartwarmingMoments #SeniorFamily ,35,70, USA,2023,7,4,17
 DanceEnthusiastSenior ,"Enrolled in a dance class for seniors, moving to the rhythm of life. Age is just a number on the dance floor. #DanceClass #SeniorDancer ", Joy ,05-07-2023 20:15, Twitter , #DanceLife #SeniorMoves ,18,35, UK,2023,7,5,20
 ArtGalleryVisitor ,"Visited an art gallery, appreciating the brushstrokes that tell tales of creativity. Art, an eternal companion. #ArtGallery #SeniorArtLover ", Joy ,06-07-2023 14:30, Facebook , #CreativeExpressions #SeniorArt ,25,50, USA,2023,7,6,14
 SeniorBookClub ,"Started a book club for seniors, where discussions are as lively as the characters in the novels. #BookClub #SeniorReaders ", Joy ,07-07-2023 19:45, Instagram , #BookishTalks #SeniorBookworms ,22,45, UK,2023,7,7,19
 SeniorPicnicHost ,"Hosted a picnic in the park, basking in the warmth of friendship and sunshine. Simple joys, timeless memories. #ParkPicnic #SeniorJoy ", Contentment ,08-07-2023 16:00, Twitter , #FriendshipSunshine #SeniorMemories ,30,60, Canada,2023,7,8,16
 SeniorActor ,"Participated in a local theater production, proving that the stage belongs to every age. #TheaterProduction #SeniorActor ", Joy ,09-07-2023 22:30, Facebook , #StagePassion #SeniorTheater ,20,40, USA,2023,7,9,22
 SeniorHikerExplorer ,"Embarked on a hiking adventure, conquering trails and relishing the beauty of nature. Age is just a number on the mountaintop. #HikingAdventure #SeniorHiker ", Excitement ,10-07-2023 14:20, Instagram , #NatureTrailBlazer #SeniorExplorer ,28,55, UK,2023,7,10,14
 SeniorPhotographerExhibitor ,Hosted a photography exhibition featuring snapshots of a life well-lived. Every photo has a story to tell. #PhotographyExhibition #SeniorPhotographer , Gratitude ,11-07-2023 18:45, Twitter , #LifeInPictures #SeniorExhibition ,22,45, Canada,2023,7,11,18
 SeniorCyclingEnthusiast ,"Joined a seniors' cycling club, feeling the wind in my hair and the freedom of the open road. #CyclingClub #SeniorCyclist ", Excitement ,12-07-2023 13:45, Facebook , #OpenRoadAdventures #SeniorCycling ,25,50, USA,2023,7,12,13
 SeniorWineConnoisseur ,"Attended a wine tasting event, savoring the richness of flavors that age like fine wine. Cheers to the golden years! #WineTasting #SeniorWineLover ", Joy ,13-07-2023 20:00, Instagram , #AgedToPerfection #SeniorCheers ,35,70, UK,2023,7,13,20
 SeniorBallroomDancer ,"Started learning ballroom dancing, gliding gracefully across the dance floor. Ageless elegance in every step. #BallroomDancing #SeniorDancer ", Joy ,14-07-2023 16:15, Twitter , #GracefulMoves #SeniorDance ,20,40, USA,2023,7,14,16
 SeniorPaintingOrganizer ,"Organized a community painting event, turning blank canvases into a masterpiece of shared creativity. #PaintingEvent #SeniorArtist ", Joy ,15-07-2023 19:30, Facebook , #CommunityArt #SeniorCreativity ,28,55, Canada,2023,7,15,19
 SeniorMemoriesHost ,"Hosted a 'memory lane' evening with old friends, reminiscing about the adventures that shaped our lives. #MemoryLane #SeniorReminiscing ", Gratitude ,16-07-2023 14:00, Instagram , #FriendshipAdventures #SeniorNostalgia ,30,60, USA,2023,7,16,14
 SeniorStargazer ,"Joined a seniors' astronomy club, stargazing and finding wonder in the vastness of the cosmos. #AstronomyClub #SeniorStargazer ", Curiosity ,17-07-2023 22:15, Twitter , #CelestialWonders #SeniorAstronomy ,18,35, UK,2023,7,17,22
 SeniorJazzFestivalGoer ,"Attended a local jazz festival, tapping toes to the tunes that have stood the test of time. Music, a lifelong love affair. #JazzFestival #SeniorMusicLover ", Joy ,18-07-2023 16:30, Facebook , #TimelessTunes #SeniorJazz ,25,50, USA,2023,7,18,16
 WisdomBloggerSenior ,"Started a blog sharing the wisdom gained through the years, proving that every day is a chance to learn and grow. #SeniorWisdom #Blog ", Gratitude ,19-07-2023 19:45, Instagram , #LifeLessons #SeniorBlog ,22,45, UK,2023,7,19,19
 SeniorCharityRunner ,"Participated in a charity run, proving that age is no barrier to supporting meaningful causes. #CharityRun #SeniorRunner ", Excitement ,20-07-2023 17:00, Twitter , #RunForACause #SeniorSupport ,30,60, Canada,2023,7,20,17
 PhysicsWhizHighSchool ,"Survived a challenging physics exam. Equations, you won't defeat me! ", Relief ,01-08-2023 13:30, Instagram , #PhysicsSurvivor #HighSchoolAdventures ,20,40, USA,2023,8,1,13
 CodeExplorerHighSchool ,Exploring the world of coding. Debugging is an adventure on its own! #CodingJourney #HighSchoolCoder , Excitement ,02-08-2023 14:45, Twitter , #CodingAdventure #HighSchoolCoderLife ,25,50, UK,2023,8,2,14
 DebateWarriorHighSchool ,"Joined the school debate team. Words are my weapons, and I'm ready for battle! ", Excitement ,03-08-2023 12:15, Facebook , #DebateWarrior #HighSchoolDebater ,18,35, Canada,2023,8,3,12
 PhotoClubHighSchool ,"Started a photography club at school. Capturing moments, one snapshot at a time! ", Joy ,04-08-2023 16:30, Instagram , #PhotographyClub #HighSchoolPhotographer ,22,45, USA,2023,8,4,16
 PromDreamerHighSchool ,"Daydreaming about the upcoming prom. The dress, the dance – it's a fairytale in the making! ", Excitement ,05-08-2023 19:45, Twitter , #PromDreams #HighSchoolFairytale ,30,60, Canada,2023,8,5,19
 OutdoorClassHighSchool ,Convinced the teacher to have class outdoors. Learning equations with a side of fresh air! , Positive ,06-08-2023 14:00, Facebook , #OutdoorClassroom #HighSchoolExplorer ,28,55, USA,2023,8,6,14
 PaintSpillHighSchool ,"Accidentally spilled paint in art class. Abstract art, right? #ArtClassAdventures #HighSchoolArtist ", Embarrassed ,07-08-2023 19:45, Instagram , #ArtisticMishaps #HighSchoolArt ,22,45, UK,2023,8,7,19
 SkateProHighSchool ,Trying to master the perfect kickflip on my skateboard. Skating into the weekend like a pro! , Excitement ,08-08-2023 16:00, Twitter , #SkaterLife #HighSchoolSkater ,30,60, Canada,2023,8,8,16
 KpopFangirlHighSchool ,Bonding with friends over the latest K-pop sensation. Fangirling at its finest! , Joy ,09-08-2023 22:30, Facebook , #KpopFangirl #HighSchoolMusic ,20,40, USA,2023,8,9,22
 ChemistryWizardHighSchool ,Spent hours perfecting a chemistry experiment. Mixing potions like a wizard! , Joy ,10-08-2023 14:20, Instagram , #ChemistryWizard #HighSchoolScientist ,28,55, UK,2023,8,10,14
 BirthdayPartyPlannerHighSchool ,Successfully organized a surprise birthday party for a friend. Party planning expert mode: Achieved! , Joy ,11-08-2023 18:45, Twitter , #BirthdayParty #HighSchoolCelebration ,22,45, Canada,2023,8,11,18
 DramaClubStarHighSchool ,"Joined the drama club to unleash my inner actor. Lights, camera, action! ", Excitement ,12-08-2023 13:45, Facebook , #DramaClubStar #HighSchoolActor ,25,50, USA,2023,8,12,13
 FantasyBookNerdHighSchool ,Got my hands on the latest fantasy novel. Diving into realms of magic and adventure! , Excitement ,13-08-2023 20:00, Instagram , #FantasyBookNerd #HighSchoolReader ,35,70, UK,2023,8,13,20
 DoodleMasterHighSchool ,Mastering the art of the perfect doodle during boring classes. Doodles: A+! , Joy ,14-08-2023 16:15, Twitter , #DoodleMaster #HighSchoolArt ,20,40, USA,2023,8,14,16
 HandstandChallengeHighSchool ,Attempting to break the school record for the longest handstand. Wish me luck! , Excitement ,15-08-2023 19:30, Facebook , #HandstandChallenge #HighSchoolAthlete ,28,55, Canada,2023,8,15,19
 SnackSmugglerHighSchool ,Sneaking snacks into class like a pro. The art of snack-smuggling is a sacred skill! , Mischievous ,16-08-2023 14:00, Instagram , #SnackSmuggler #HighSchoolSnacks ,30,60, USA,2023,8,16,14
 SleepoverHostHighSchool ,Hosting a sleepover with friends this weekend. Preparing for a night of laughter and memories! , Excitement ,17-08-2023 22:15, Twitter , #SleepoverFun #HighSchoolMemories ,18,35, UK,2023,8,17,22
 TikTokFailHighSchool ,"Spent hours on a TikTok dance, only to realize I have two left feet. Dance fail: Unleashed! ", Embarrassed ,18-08-2023 16:30, Facebook , #DanceFail #HighSchoolTikTok ,25,50, USA,2023,8,18,16
 SocialMediaBlunderHighSchool ,Accidentally liked my crush's old photo while stalking their profile. Awkward level: Maximum! , Embarrassed ,19-08-2023 19:45, Instagram , #SocialMediaBlunder #HighSchoolAwkward ,22,45, UK,2023,8,19,19
 CrushFailHighSchool ,Tried to impress my crush with a smooth conversation. Ended up spilling my drink. Smooth level: Nonexistent! , Embarrassed ,20-08-2023 17:00, Twitter , #CrushFail #HighSchoolEmbarrassment ,30,60, Canada,2023,8,20,17
 PaperPlaneExpertHighSchool ,Mastered the art of creating paper airplanes during lecture. Paper planes: Soaring to new heights! , Joy ,21-08-2023 15:45, Instagram , #PaperPlaneExpert #HighSchoolArt ,15,30, USA,2023,8,21,15
 JugglingProHighSchool ,Trying to set a new trend by juggling textbooks between classes. Academic juggling: A unique skill! , Excitement ,22-08-2023 12:30, Facebook , #TextbookJuggling #HighSchoolSkills ,22,40, Canada,2023,8,22,12
 SnackNinjaHighSchool ,Hiding a snack stash in my backpack for emergency cravings. Snack ninja mode: Activated! , Mischievous ,23-08-2023 16:45, Twitter , #SnackNinja #HighSchoolSnacks ,28,55, USA,2023,8,23,16
 ScavengerHuntMasterHighSchool ,Planning a surprise scavenger hunt for friends. Anticipating the thrill and excitement! , Excitement ,24-08-2023 18:20, Instagram , #SurpriseAdventure #HighSchoolFun ,20,38, UK,2023,8,24,18
 RainDanceCelebrationHighSchool ,Danced in the rain to celebrate the end of exams. Rain dance: Unexpectedly refreshing! , Joy ,25-08-2023 14:15, Facebook , #RainDance #HighSchoolJoy ,25,50, Canada,2023,8,25,14
 GroupChatBlunderHighSchool ,Accidentally sent a text meant for a friend to the class group chat. Texting fail: Oops moment! , Embarrassed ,26-08-2023 17:30, Twitter , #TextingFail #HighSchoolAwkward ,18,35, USA,2023,8,26,17
 MagicFailHighSchool ,Tried a magic trick to impress classmates. Magic fail: Where did that rabbit go? , Embarrassed ,27-08-2023 20:45, Instagram , #MagicFail #HighSchoolMagic ,22,45, UK,2023,8,27,20
 OrigamiProHighSchool ,Perfecting the art of creating origami during a dull lecture. Origami mastery: A+! , Joy ,28-08-2023 16:00, Twitter , #OrigamiMaster #HighSchoolArt ,18,36, USA,2023,8,28,16
 HackySackChampionHighSchool ,Attempting to set a new record for the most consecutive hacky sack kicks. Hacky sack skills: Unleashed! , Excitement ,29-08-2023 13:45, Instagram , #HackySackChallenge #HighSchoolAthlete ,26,48, Canada,2023,8,29,13
 SecretHandshakeHighSchool ,Creating a secret handshake with friends. Friendship level: Expert! , Joy ,30-08-2023 17:30, Facebook , #FriendshipGoals #HighSchoolMemories ,20,40, USA,2023,8,30,17
 BurgerQuestHighSchool ,Embarking on a mission to find the best burger joint in town. Burger connoisseur: Reporting for duty! , Excitement ,31-08-2023 20:15, Twitter , #BurgerQuest #HighSchoolFoodie ,24,42, UK,2023,8,31,20
 ComedyGeniusHighSchool ,Practicing a stand-up comedy routine for the upcoming talent show. Comedy gig: In the making! , Joy ,01-09-2023 14:45, Instagram , #StandUpComedy #HighSchoolTalent ,21,39, Canada,2023,9,1,14
 LoveLetterBlunderHighSchool ,Accidentally sent a love letter to the wrong person. Love note fail: Maximum embarrassment! , Embarrassed ,02-09-2023 18:30, Facebook , #LoveLetterFail #HighSchoolAwkward ,17,33, USA,2023,9,2,18
 ScienceExperimentProHighSchool ,Attempting to impress the teacher with an elaborate science experiment. Science geek mode: Activated! , Excitement ,03-09-2023 22:00, Twitter , #ScienceGeek #HighSchoolExperiments ,23,44, UK,2023,9,3,22
 BraceletCraftsmanHighSchool ,Crafting intricate friendship bracelets for the whole squad. Friendship level: Expert weaver! , Joy ,04-09-2023 15:15, Instagram , #FriendshipBracelets #HighSchoolCrafts ,19,37, USA,2023,9,4,15
 CartwheelMasterHighSchool ,Attempting to beat the record for the most consecutive cartwheels. Cartwheel challenge: Underway! , Excitement ,05-09-2023 12:30, Twitter , #CartwheelChallenge #HighSchoolAthlete ,27,52, Canada,2023,9,5,12
 MovieMarathonHostHighSchool ,Organizing a movie marathon with friends. Popcorn and cinematic adventures await! , Joy ,06-09-2023 16:45, Facebook , #MovieNight #HighSchoolMemories ,22,43, UK,2023,9,6,16
 HairColorExperimentHighSchool ,Experimenting with a new hair color. A bold change for a bold semester! , Excitement ,07-09-2023 18:20, Instagram , #HairExperiment #HighSchoolStyle ,20,39, USA,2023,9,7,18
 TimeCapsuleCreatorHighSchool ,Building a time capsule to capture memories for the future. Time-traveling emotions! , Joy ,08-09-2023 14:15, Facebook , #TimeCapsule #HighSchoolNostalgia ,26,48, Canada,2023,9,8,14
 ClassroomBlunderHighSchool ,Accidentally walked into the wrong classroom on the first day. Classroom mix-up: Awkward start! , Embarrassed ,09-09-2023 17:30, Twitter , #FirstDayOops #HighSchoolEmbarrassment ,16,32, USA,2023,9,9,17
 SmoothieConnoisseurHighSchool ,Trying out a new smoothie recipe for a healthy start to the week. Smoothie enthusiast: Level up! , Excitement ,10-09-2023 20:45, Instagram , #HealthyLiving #HighSchoolWellness ,23,42, UK,2023,9,10,20
 OverwhelmedHighSchoolStudent ,Reflecting on the challenges of the school year. Feeling a bit overwhelmed with assignments. , Sad ,11-09-2023 15:45, Twitter , #SchoolChallenges #HighSchoolStruggles ,15,28, USA,2023,9,11,15
 DealingWithHateHighSchool ,Encountered some mean-spirited comments online. Dealing with online hate is never easy. , Hate ,12-09-2023 12:30, Instagram , #OnlineHate #HighSchoolReality ,18,36, Canada,2023,9,12,12
 ToughDayHighSchool ,Had a bad day at school. Everything seems to be going wrong. , Bad ,13-09-2023 16:45, Facebook , #BadDay #HighSchoolBlues ,20,40, UK,2023,9,13,16
